musicId,fileName,title,artist,album,duration,chorus_start_time,chorus_end_time,audspec_lengthL1norm_sma_meanSegLen,audspec_lengthL1norm_sma_stddev,audspec_lengthL1norm_sma_skewness,audspec_lengthL1norm_sma_kurtosis,audspec_lengthL1norm_sma_maxSegLen,audspecRasta_lengthL1norm_sma_meanSegLen,audspecRasta_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_skewness,audspecRasta_lengthL1norm_sma_kurtosis,audspecRasta_lengthL1norm_sma_maxSegLen,pcm_RMSenergy_sma_meanSegLen,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_skewness,pcm_RMSenergy_sma_kurtosis,pcm_RMSenergy_sma_maxSegLen,pcm_zcr_sma_meanSegLen,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,pcm_zcr_sma_kurtosis,pcm_zcr_sma_maxSegLen,audspec_lengthL1norm_sma_de_meanSegLen,audspec_lengthL1norm_sma_de_stddev,audspec_lengthL1norm_sma_de_skewness,audspec_lengthL1norm_sma_de_kurtosis,audspec_lengthL1norm_sma_de_maxSegLen,audspecRasta_lengthL1norm_sma_de_meanSegLen,audspecRasta_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_skewness,audspecRasta_lengthL1norm_sma_de_kurtosis,audspecRasta_lengthL1norm_sma_de_maxSegLen,audSpec_Rfilt_sma[0]_meanSegLen,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_meanSegLen,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_meanSegLen,pcm_RMSenergy_sma_risetime,pcm_zcr_sma_risetime,audspec_lengthL1norm_sma_risetime,audspecRasta_lengthL1norm_sma_risetime,Arousal(mean),Valence(mean)
837,837.mp3,Cheap Thrills,Sia,Cheap Thrills (Remix),45.14,02:40,03:23,0.8884781999999999,1.196503,0.03734219,2.545058,5.45,0.0,3.836152,23.75037,622.6775,0.0,0.8758823,0.09964123,0.09696669,2.525205,3.79,20.23,0.03944677,4.566996,78.57851,20.23,0.7006896,0.1771892,0.9466116,6.769544000000001,2.95,0.0,0.8926772,16.91951,707.1911,0.0,0.0,1.346954,0.0,1.991796,0.0,0.4100110999999999,0.5083426,0.4625139,0.4433815,0.7375,0.725
839,839.mp3,California Dreamin',Sia,San Andreas (Original Motion Picture Soundtrack),46.13,02:46,03:30,0.7296825,0.9316552,-1.066829,4.437571,5.11,0.0,5.792879,24.15019,639.2631,0.0,0.85,0.05763488,-0.6325228,3.3737980000000003,5.66,16.055,0.03458123,10.96459,223.4111,25.75,0.6755882,0.1293502,0.848427,5.950222,1.71,0.0,1.345155,16.5745,711.6375,0.0,0.0,1.072345,0.0,1.884132,0.0,0.4982585999999999,0.4747497,0.4828036,0.4392685999999999,0.75,0.625
842,842.mp3,Helium,Sia,Fifty Shades Darker (Original Motion Picture Soundtrack),52.16,03:13,04:03,0.8693333000000001,1.221344,-0.6775595,2.856344,2.67,0.0,2.131821,25.20663,710.0814,0.0,1.155556,0.07347551,-0.727446,3.526702,3.56,0.0,0.02545793,10.29779,253.9037,0.0,1.468286,0.1113244999999999,0.4304569,6.283183999999999,3.38,0.0,0.4970875,17.87605,824.3358,0.0,0.0,0.5942155,0.0,1.163869,0.0,0.4923965,0.4964389,0.4708373999999999,0.4471607,0.6,0.35
844,844.mp3,Find Me,Sigma,Find Me,32.1,02:52,03:22,0.6525,1.712681,-0.4645755999999999,2.363458,5.38,0.4,0.9742312,13.61356,221.7687,0.4,0.5607143,0.1119216,-0.3558009,2.065894,1.39,6.08,0.03643387,3.583318,35.38715,22.05,0.4665152,0.2086869,1.191652,6.905531,1.72,0.3655172,0.171183,17.33493,491.2393,0.63,0.44,0.2594855,0.38,0.5457466999999999,0.38,0.4693175,0.4793363,0.4383219,0.4376957,0.7875,0.75
846,846.mp3,Purple Lamborghini,Skrillex,Suicide Squad: The Album,29.11,02:23,02:50,0.5853060999999999,1.983246,-0.09715079,2.583399,1.23,0.3,3.645314,18.53396,386.9136,0.3,0.6295651999999999,0.1393838,-0.9155974,3.948693,2.16,3.111111,0.05828902,3.242902,24.65423,8.67,0.8678788000000001,0.4476964,0.8038890000000001,6.853959,1.95,0.31,0.8527608,12.85748,442.6109,0.31,0.0,0.9587311,0.0,1.072571,0.3,0.4388811999999999,0.4699585999999999,0.4330111,0.4229971999999999,0.925,0.5375
847,847.mp3,Merry Xmas Everybody,Various Artists,Sounds Of Christmas,61.19,02:24,03:23,1.139811,1.046678,-1.281648,6.17138,6.46,0.0,0.9265609,22.06441,559.8871,0.0,0.898806,0.05229294,-1.34929,6.398035,5.95,6.705,0.02671801,4.875239,84.40379,12.41,1.7990000000000002,0.1145935,0.3851071,5.033437999999999,5.54,0.0,0.1806712,26.22931,1121.886,0.0,0.0,0.3350849,0.0,0.6189964,0.0,0.4739173,0.4808071,0.4906496,0.4424212999999999,0.5125,0.7625
848,848.mp3,Don't Leave,Snakehips,Don't Leave,56.16,02:36,03:30,0.7626389,1.587503,-0.8996118000000001,3.463916,2.34,4.115385,0.3696434,5.622775,54.158840000000005,17.63,1.50027,0.09030399,0.01498786,4.034625,9.79,1.220732,0.04002549,1.410525,7.411653,6.94,0.9550877,0.2373274,1.097126,7.841866,3.0,7.637142999999999,0.06711286,4.196475,65.22882,25.87,6.496667,0.1340782999999999,1.57,0.1541448999999999,6.71,0.4786417,0.4688115,0.4600536,0.4527255999999999,0.7125,0.5125
850,850.mp3,Kush Ups,Snoop Dogg,Kush Ups,39.12,03:00,03:37,0.6512281,1.408597,-0.3055137,2.796447,1.61,0.46,0.7382776,14.28897,259.7391,0.46,1.481538,0.1015797,-0.6845043000000001,3.339913,6.06,2.874166,0.04147387,2.286308,17.1947,7.71,0.8795455,0.2899216,1.144224,5.902987,2.6,1.6856520000000002,0.1447187,13.34065,387.5709,5.88,16.76,0.1732555,4.71875,0.2838935,5.921667,0.4311761999999999,0.4774010999999999,0.4147406,0.4101181,0.775,0.6125
851,851.mp3,Don't Touch My Hair,Solange,A Seat at the Table,44.69,03:35,04:18,0.947234,1.515266,0.5590281,3.935619,1.92,1.427667,0.4285242,4.292061,37.73846,2.65,0.6270422,0.1586357,0.7215036,3.172521,1.15,2.250526,0.06605507,2.796145,11.33834,3.38,1.289412,0.2871979,1.990498,12.9116,1.93,1.93,0.09291597,1.36215,31.65186,1.93,18.46,0.329472,12.30667,0.3242505,21.26,0.4066502,0.5407773,0.4165355999999999,0.4181083,0.4625,0.4125
852,852.mp3,Cranes in the Sky,Solange,A Seat at the Table,47.13,03:26,04:11,0.9462222,1.353783,-0.3387584,2.405614,4.3,0.0,5.165437,25.47061,718.0291,0.0,1.104054,0.1173280999999999,0.2255397999999999,3.47059,5.51,1.725,0.0280070999999999,15.45667,401.9693,2.44,1.283793,0.1514242999999999,1.760649,12.82244,6.44,0.0,1.275053,15.50876,738.2495,0.0,0.0,1.305452,0.0,2.063045,0.0,0.4480188,0.4955262,0.4403494,0.4463145,0.4875,0.45
853,853.mp3,Call On Me,Starley,Call On Me,22.1,01:47,02:07,0.54825,1.254729,-0.1746513999999999,3.2787839999999995,1.54,0.23,2.692349,14.995020000000002,256.7136,0.23,0.3798182,0.118203,0.7066212,3.5580580000000004,2.09,0.444,0.05135413,6.0417760000000005,64.09553000000001,0.77,0.9490908,0.289389,1.116918,5.914087,4.03,0.21,0.5872678000000001,11.88265,322.4904,0.21,0.25,1.239178,0.24,1.603099,0.23,0.382969,0.5163934,0.4093807,0.4112022,0.65,0.625
854,854.mp3,Call on Me,Starley,Call on Me (Ryan Riback Remix),56.16,02:26,03:20,0.5745361,1.0270549999999998,-0.659972,4.670278,0.89,0.0,2.955048,26.46213,778.5089999999999,0.0,0.6274156999999999,0.09506171,0.1402866,3.2610650000000003,1.78,13.6,0.05254593,2.468682,23.48276,52.38,0.6510465,0.2645805999999999,0.3976430999999999,5.54669,2.25,0.0,0.6938014,18.49648,881.9506,0.0,0.0,0.1241182,0.0,0.4373787999999999,0.0,0.3798034,0.5074173,0.4495085,0.4459339,0.8375,0.7875
855,855.mp3,Just Hold On,Steve Aoki,Just Hold On,79.23,01:58,03:15,1.051067,1.450401,-0.4448102,2.970317,5.27,0.0,0.6295455,19.64928,489.9979,0.0,1.348448,0.1016133999999999,-0.001009885,3.116051,3.84,1.688043,0.05056883,1.376639,8.228847,5.3,1.07375,0.2860158,0.687932,4.942019,3.65,0.8657143,0.1198222999999999,17.8876,703.4624,1.6,0.0,0.1038219,0.0,0.1936817,0.0,0.4652989,0.4925279,0.448075,0.4673252,0.875,0.775
857,857.mp3,Big For Your Boots,Stormzy,Big For Your Boots,43.15,03:00,03:41,0.6185294,1.370571,0.3851481,3.618428,1.73,8.6075,0.7129883,7.941142999999999,103.0662,20.2,0.5588312,0.1203053,0.130269,2.084149,1.07,0.94,0.0687896,1.7460759999999995,7.036053999999999,2.78,0.5533333,0.3874853,1.01664,5.770753,1.37,2.581875,0.1570657999999999,5.030111,98.66515,5.14,2.5540000000000003,0.1976747999999999,17.595,0.2817588,0.0,0.4182960999999999,0.4660149,0.4143389,0.4199255,0.675,0.2125
858,858.mp3,All Around You,Sturgill Simpson,A Sailor's Guide to Earth,29.11,02:57,03:24,0.5329629,1.424574,-1.049776,3.73188,1.89,0.32,3.013035,17.49646,344.6984,0.32,0.8,0.08040185,-0.1367402999999999,3.057777,1.93,0.0,0.0262185,12.91673,310.2447,0.0,0.7652777,0.153921,1.608131,9.563772,2.33,0.35,0.6558043,15.75318,494.9416,0.35,0.32,0.5235194999999999,0.32,1.201229,0.32,0.4267956,0.476174,0.4578729,0.4312845,0.625,0.6125
859,859.mp3,At Last,Sundance Head,At Last (The Voice Performance),38.12,02:31,03:07,0.7265385,1.0252629999999998,-0.7272193,3.67422,1.77,0.39,1.386015,17.58148,349.30300000000005,0.39,0.7263460999999999,0.06751786,-0.7730746000000001,4.199788,2.31,3.58,0.02560123,10.18022,209.067,3.58,1.054722,0.1275823999999999,1.392742,10.25888,3.2,2.35,0.2634482999999999,19.10009,624.2165,3.75,0.38,0.2757014,0.39,0.4684839,0.4,0.4769433,0.4919630999999999,0.4832675,0.4476943,0.5875,0.725
860,860.mp3,Darlin' Don't Go,Sundance Head,Darlin' Don't Go (The Voice Performance),43.15,02:52,03:33,0.8634693999999999,1.068483,-0.920396,4.495574,2.94,0.0,1.98899,20.98037,492.166,0.0,1.208125,0.06146684,0.2448339,6.503932,2.52,0.0,0.02705787,7.249378999999999,151.6026,0.0,1.153333,0.1136952,0.1051382,6.325762999999999,3.52,0.42,0.4204673,18.80193,708.0554,0.42,0.0,0.4877384,0.0,0.7342896,0.0,0.4874302,0.4832402,0.4986032999999999,0.476257,0.675,0.6375
861,861.mp3,Giants,Take That,Giants,49.14,02:58,03:45,0.67625,1.026115,-2.443123,10.98854,1.97,0.0,2.754811,23.29622,604.7125,0.0,0.6543244,0.07575613,-0.4415157,4.881124,2.13,7.706666,0.03820139,4.198427,61.26051,15.81,0.748125,0.1284632,0.7085465999999999,5.204781,2.27,0.0,0.6035843000000001,19.42372,804.6113,0.0,0.0,0.4658305,0.0,1.195399,0.0,0.4712971999999999,0.4849847,0.4839632,0.4639428,0.7625,0.7625
862,862.mp3,I'm Still Standing,Taron Egerton,Sing (Original Motion Picture Soundtrack Deluxe),56.03,02:14,03:38,1.03383,1.993371,-0.8110411999999999,2.898077,3.52,0.0,4.914966000000001,27.189,806.975,0.0,0.7039706,0.1235768,-0.01770082,2.742101,1.08,7.894286,0.122656,6.062339,43.17911,20.87,0.6868116,0.2280404,1.133538,6.945191,1.43,0.0,1.1645,17.61966,844.4333,0.0,0.0,1.112567,0.0,1.743005,0.0,0.3926908,0.4935507,0.4045145,0.4202795,0.8875,0.85
863,863.mp3,Southern Land—Taylor Ray Holbrook & Ryan Upchurch,Taylor Ray Holbrook,Southern Land,33.12,02:13,02:44,1.3116,1.0951030000000002,-0.5039102,4.264079,1.86,4.10125,0.3485793,4.496603,40.27962,12.91,0.6386274000000001,0.07611348,-0.3756713,3.864265,1.41,0.6685714,0.04555228,1.873363,7.711775999999999,1.97,0.5203174,0.2047977,1.115753,7.381214,1.39,5.473333,0.06901571,3.3379870000000005,48.94135,16.67,2.084666,0.06937535,0.6789584,0.09654128,0.5291935000000001,0.4817960999999999,0.474818,0.4663228,0.4290047999999999,0.575,0.625
864,864.mp3,First Day Out,Tee Grizzley,First Day Out,65.19,03:04,04:07,0.831282,1.261792,0.6080953,4.336869999999999,1.41,0.0,1.322842,24.91259,774.1306,0.0,1.051698,0.1343088999999999,-0.1961663,1.950056,2.59,4.91,0.04655924,4.543044,42.97389,22.35,1.403846,0.3065643,0.2559676,5.373861,3.68,0.0,0.3293387,8.323814,673.3483,0.0,13.695,0.241257,0.0,1.055441,0.0,0.4333436,0.4772167999999999,0.4678264,0.4582819999999999,0.488636363636,0.409090909091
865,865.mp3,Something Just Like This,The Chainsmokers,Memories...Do Not Open,43.15,03:13,03:54,1.079487,1.054472,-0.7511581,6.046655,3.5,0.0,1.981793,22.03878,544.1157,0.0,0.6732813,0.1157676999999999,1.068008,4.982236,3.3,11.715,0.04416221,1.544824,23.40971,22.6,0.6066196999999999,0.2104875,1.614249,9.915154,3.46,0.0,0.4453337,17.64434,695.7142,0.0,0.0,0.6388638000000001,0.0,0.9899366,0.0,0.4238827,0.509311,0.4685754,0.4629888,0.8875,0.7875
866,866.mp3,Don't Let Me Down,The Chainsmokers,Don't Let Me Down (Hardwell & Sephyx Remix),14.06,01:20,01:32,0.4212903,1.308973,-0.8703339,4.476478,1.93,0.14,2.417978,11.22439,141.7064,0.14,0.3610526,0.09414979,-0.3999622,3.321757,1.03,7.61,0.03859176,4.655579,59.95316999999999,7.61,0.4917857,0.1562241,0.7016695,4.981003,2.54,0.16,0.4818002999999999,11.1603,229.4427,0.18,0.14,0.3167369,0.135,0.4932197,0.14,0.4397417999999999,0.4964132,0.4842181,0.3995695999999999,,
868,868.mp3,Closer,The Chainsmokers,Closer,42.13,02:52,03:32,1.359355,1.565667,0.3973166999999999,2.425752,5.01,0.43,0.9887933,18.05525,382.1941,0.43,0.7735185,0.09245231,-0.1236103,2.349539,2.32,2.099,0.0501388,2.818115,16.61735,21.39,0.7123729,0.1511438,1.01588,6.032748000000001,1.62,0.41,0.1672394,5.741838,311.1572,0.41,2.22,0.08534679,0.52,0.2048044,0.45,0.4126340999999999,0.4753278,0.4441001,0.4009534999999999,0.7,0.625
869,869.mp3,All We Know,The Chainsmokers,All We Know,25.11,02:17,02:40,0.8610713,0.9339138,-0.754754,3.932678,2.66,0.24,1.228419,12.62856,183.0827,0.24,0.605122,0.1066348999999999,0.5627784,4.014366000000001,5.27,2.253636,0.04598247,2.996895,21.3642,4.71,0.6481579000000001,0.1600856,1.059883,6.414146,2.52,1.6475,0.2132074,16.03424,401.0165,4.66,0.27,0.2537724,0.33,0.358071,0.26,0.5678814999999999,0.4433319999999999,0.4473367999999999,0.4092910999999999,0.45,0.5125
870,870.mp3,Roses,The Chainsmokers,SO FRESH 2016,40.14,02:24,03:02,1.286774,0.9869868,-0.06238822,3.629349,7.51,1.255882,0.4071417,5.907030000000001,57.50708,2.41,0.5264384,0.09320638,1.963395,8.800384,2.76,1.73,0.04146662,2.299774,13.06066,9.12,0.7731373,0.2145288,1.971169,9.814878,3.19,0.8613042999999999,0.07815237,4.19404,50.74394,2.41,1.292353,0.09200133,0.8546667,0.127321,1.0817139999999998,0.4341842000000001,0.4742242,0.3841341,0.3586086,0.65,0.5625
871,871.mp3,Setting Fires,The Chainsmokers,Collage EP,46.13,02:03,02:47,1.130256,1.244627,0.1415857,3.075189,7.83,0.48,0.7925986,14.99259,274.5345,0.48,0.7967273,0.1204543999999999,1.494206,6.212667,2.28,1.344848,0.05484409,1.870301,12.19689,10.57,0.6349275,0.2125841,1.6891330000000002,10.28819,1.3,2.916667,0.1425551,18.12511,591.9331,10.28,3.56,0.2076844,0.45,0.3726879,0.0,0.4616891999999999,0.4518938,0.4296909,0.4212015999999999,0.75,0.65
876,876.mp3,Paris,The Chainsmokers,Paris,43.15,02:41,03:22,0.5710666999999999,0.83395,-2.089807,11.29679,1.63,0.0,2.060007,18.7004,383.5659,0.0,1.002326,0.07211399,-1.061339,7.397414,1.65,1.975,0.0372876999999999,4.1405970000000005,59.56056,2.09,0.9127659,0.1344192,0.8404534,5.29812,2.77,0.0,0.3765225,21.71447,757.9041,0.0,0.0,0.2572752,0.0,0.8873030999999999,0.0,0.497905,0.4820763,0.4657821,0.4304004,0.775,0.775
879,879.mp3,The One,The Chainsmokers,The One,25.11,01:22,01:45,0.5774359,0.8910722,-0.124954,2.200429,2.4,0.25,1.807743,13.71316,215.3701,0.25,0.38625,0.1248888999999999,0.9852839,2.910473,0.93,13.99,0.03963924,8.860005000000001,146.0892,13.99,0.3085,0.1189787,2.063169,9.984061,0.59,0.33,0.3322925,13.0401,343.96,0.33,0.31,0.4635414,0.3,0.9588363,0.29,0.4381257999999999,0.5130156,0.4084902,0.3776532,0.4875,0.6375
880,880.mp3,Glad All Over,The Dave Clark Five,Glad All Over,46.13,01:57,02:41,0.6126027,1.121966,-1.2690629999999998,4.750843,1.47,0.0,4.920234,24.77092,677.4775,0.0,2.507222,0.05148311,-0.8754860999999999,5.596465,12.46,0.0,0.0275815,15.00791,418.9011,0.0,0.7076562,0.1894735,1.542069,8.099708,1.75,0.0,1.186561,16.44951,731.5201,0.0,0.0,1.230457,0.0,2.02775,0.0,0.4784501,0.4784501,0.4222899,0.415542,0.675,0.5375
881,881.mp3,All Eyez (Feat. Jeremih),The Game,All Eyez,23.09,02:48,03:09,0.6105404999999999,1.044641,-0.2724769,2.8781220000000003,1.18,0.22,2.783191,15.80219,282.9361,0.22,0.6857576,0.1131425,0.976423,4.291642,2.24,5.956667,0.04604176,4.497923,51.55394,11.3,1.1305,0.2196087,0.6865165,8.300107,4.48,0.29,0.6229423000000001,12.59596,363.9242,0.29,0.27,1.005193,0.28,1.432919,0.28,0.4442509,0.505662,0.4560104999999999,0.4351045,0.5875,0.6
882,882.mp3,Mr. Brightside,The Killers,Hot Fuss,28.09,02:29,02:55,0.7413513,1.027357,-2.992744,14.12445,3.63,0.32,2.7473080000000003,16.67269,310.9296,0.32,0.4443548,0.06913985,-0.9407417,7.483677,1.14,9.126667,0.03448157,5.551992,91.50215,10.13,0.6359090999999999,0.1157339,0.2403726,3.706707,1.29,0.35,0.5735828000000001,15.85871,475.3351,0.35,0.29,0.700946,0.31,1.269932,0.31,0.4792412,0.4792412,0.496063,0.4391552999999999,0.85,0.6
883,883.mp3,Kiss The Sky (feat. Wyclef Jean),Wyclef Jean,Kiss The Sky,22.1,01:54,02:14,0.9981818,1.236974,-0.7831145,5.329847,1.39,0.24,4.78345,14.76306,235.5514,0.24,0.42,0.08426101,-0.4738602,3.55421,1.19,3.03,0.04492673,5.460198999999999,74.85934,3.03,0.4747826,0.2394238,0.7175376,4.884030999999999,1.59,0.22,0.9556003,11.98235,328.8731,0.22,0.22,1.402532,0.22,2.276539,0.22,0.4908925,0.5200365,0.4594718,0.4485427999999999,0.8625,0.725
884,884.mp3,Ophelia,The Lumineers,Cleopatra (Deluxe),39.12,01:53,02:30,0.6160318,1.488901,-0.6848085999999999,2.8678220000000003,1.79,0.39,1.348491,17.05775,355.7362,0.39,0.7881633000000001,0.09831677,-0.7347604999999999,2.87851,1.9,0.0,0.02929895,18.17317,481.8013,0.0,0.4215217,0.1804519,1.880647,8.453669999999999,0.77,0.41,0.2782629,15.03956,503.6624,0.41,0.0,0.7363857,0.0,1.032806,0.39,0.4455573,0.4509502,0.3895737,0.3662044,0.7125,0.7625
885,885.mp3,Hypnotize,The Notorious BIG,Life After Death,53.15,02:59,03:50,0.7285915,1.399237,2.5588,10.91004,1.31,1.0596,0.8829756,3.086828,15.20307,1.33,0.6656337,0.0996744,1.608953,5.774704,1.9,0.7521428000000001,0.07978375,1.550304,4.807651,1.51,1.336667,0.2793445,2.254321,16.24845,3.14,1.3259999999999998,0.2030596,1.467074,18.14281,2.52,1.496571,0.185155,1.102083,0.1748804,1.125319,0.3928975999999999,0.4595769,0.4023423,0.4461655,0.425,0.4875
886,886.mp3,Fairytale Of New York,The Pogues,The Ultimate Collection,72.21,01:29,02:39,2.096176,0.8843671999999999,0.2049909,2.955546,12.36,0.0,0.9652004,23.80258,665.6080000000001,0.0,1.0860610000000002,0.04341424,0.2259427,2.833199,3.77,6.343999999999999,0.03623605,4.302798,46.38013,24.14,1.410784,0.1294566,0.9147372,5.556245,2.83,0.0,0.1911992,22.56569,1010.719,0.0,0.0,0.2427306,0.0,0.6733239000000001,0.0,0.4577542999999999,0.4880489,0.4495553,0.4337132000000001,0.525,0.725
888,888.mp3,02 Wish I Knew You,The Revivalists,Men Amongst Mountains,43.15,03:38,04:19,0.7787272,0.9981908000000002,-0.6884984000000001,3.5068050000000004,3.54,0.51,0.426291,9.277165,131.5269,0.51,0.6088571999999999,0.05714403,0.6588389,7.139386999999999,1.51,6.54,0.02408333,3.57849,48.76634,13.17,0.8461224,0.1639415,1.099703,6.329596,2.13,1.99625,0.08071728,5.798186,109.7885,9.51,0.46,0.09931669,0.46,0.1914951,0.52,0.4818436,0.4478585,0.435987,0.391527,0.675,0.675
889,889.mp3,Spirits,The Strumbellas,Spirits,26.1,02:50,03:14,0.4601786,1.122185,-1.316477,6.829896000000001,1.58,0.3,7.413236,18.69285,388.5108,0.3,0.5236735,0.07665184,-1.301874,6.345358,1.76,5.5775,0.04628776,7.515702,107.8196,10.35,0.5540425,0.1633661,0.925182,5.250116,1.97,0.3,1.802058,12.45883,422.277,0.3,0.29,1.582728,0.29,3.423831,0.3,0.4757319,0.4672573,0.470339,0.4075500999999999,0.8375,0.75
890,890.mp3,All Night,The Vamps,All Night,30.11,02:13,02:41,2.285385,1.084339,-0.9563161,4.514067,6.81,0.35,1.7755009999999998,16.365270000000002,299.6107,0.35,0.9051515,0.09478488,0.3490377999999999,3.4466080000000003,2.65,4.231429,0.04655076,2.7308830000000004,28.45709,7.14,0.5711538,0.1821472999999999,1.638525,11.56576,1.31,0.48,0.3491094,16.03796,477.0456,0.48,0.33,0.3691247,0.35,0.5620852,0.37,0.4252335999999999,0.4976635999999999,0.4609479,0.4245661,0.7875,0.7875
892,892.mp3,I Feel It Coming,The Weeknd,I Feel It Coming,44.14,03:04,03:46,0.7240000000000001,1.202403,-0.4532435,3.303179,2.61,0.0,4.085213,23.74976,635.1245,0.0,0.6678788,0.1207529,0.7365318000000001,3.268249,1.93,5.713333,0.04725996,4.799544,63.73062,10.33,0.6302857,0.2581908,0.5685719,4.239498,3.16,0.0,0.981429,16.103170000000002,720.2755,0.0,0.0,0.7531223000000001,0.0,1.716647,0.0,0.466333,0.5211555999999999,0.466333,0.4369882,0.6625,0.65
894,894.mp3,All I Know,The Weeknd,Starboy,34.12,01:51,02:23,1.127586,0.6534406999999999,-0.2021957,3.277877,3.95,0.48,0.6317606,11.67417,177.5356,0.48,1.7205259999999998,0.08783023,0.0876623,5.168221,15.03,0.0,0.02411907,7.896847,141.8497,0.0,0.6546154000000001,0.1065348999999999,1.207139,8.213719000000001,1.94,0.385977,0.1108113,14.0798,368.9341,0.72,6.903333,0.168792,0.37,0.2590748,0.4,0.4527246,0.4486009,0.4589102,0.4047128,0.375,0.375
895,895.mp3,Sidewalks,The Weeknd,Starboy,27.1,02:59,03:24,0.9781481,1.233379,-0.2561947,2.8172490000000003,4.07,5.585,0.5625127,8.087705,90.0048,10.69,0.6288372,0.1009913,0.9760129,5.242627,1.6,2.126,0.04167668,3.644499,21.81523,5.67,0.3676712,0.176094,2.183272,14.21979,0.97,0.26,0.1054162,4.677613,116.6137,0.26,2.912857,0.1845638,2.264444,0.2187982,2.231667,0.4482375,0.4649351,0.4426715999999999,0.4185529,0.6375,0.5125
896,896.mp3,A Lonely Night,The Weeknd,Starboy,36.13,02:39,03:13,0.6666036999999999,1.138458,-0.2555735,2.962717,1.98,0.38,0.7566298,12.87879,218.8441,0.38,0.5479999999999999,0.09665925,0.5972396,4.002115,1.4,3.345,0.04515449,4.171672,32.04554,11.47,0.6405357,0.2442157,1.041382,5.563202,2.12,0.6567273,0.1486272,13.26162,360.1204,1.2,0.38,0.2263782,0.42,0.3395827,0.4,0.4835929,0.4752502999999999,0.4352058,0.4226919,0.761363636364,0.636363636364
897,897.mp3,Acquainted,The Weeknd,Beauty Behind The Madness,41.13,03:20,03:59,1.051282,1.261286,0.2349404,2.777092,3.37,0.0,1.56732,19.14816,425.8604,0.0,0.7185965,0.09800401,0.3372409,1.7286669999999995,3.36,7.22,0.0399954,4.742134,61.1068,10.04,0.7310714,0.1651466,1.937546,15.17191,2.95,0.4,0.3265573,17.838739999999998,643.2343,0.4,0.0,0.2509768,0.0,0.4893452999999999,0.44,0.4586081,0.4705739,0.4669109,0.435409,0.3875,0.5625
900,900.mp3,Die For You,The Weeknd,Starboy,32.1,03:34,04:04,0.5853845999999999,0.9737389,-0.7955871999999999,4.309985,1.86,0.34,2.721936,18.15364,370.3123,0.34,0.9082857,0.09962314,-0.1968613,4.790011,1.8,0.0,0.02820324,12.99129,306.6178,0.0,0.5779629,0.1424918999999999,1.259702,8.974504,3.49,0.37,0.5834640999999999,16.623829999999998,541.4113,0.37,0.33,0.490072,0.33,1.590135,0.33,0.5172198,0.4414527,0.4777707999999999,0.4151534,0.65,0.5375
903,903.mp3,Love To Lay,The Weeknd,Starboy,36.13,03:01,03:35,0.6681481,1.2947959999999998,-1.0365719999999998,4.661374,2.09,0.35,4.255621,21.04124,491.1326,0.35,0.5513846,0.09869647,-0.6269416999999999,3.189584,1.84,9.666667,0.04628932,6.103429,81.14891999999999,16.44,0.4715789000000001,0.2311514999999999,1.50905,7.761765,1.27,0.37,0.9837382,15.36564,574.722,0.37,0.37,0.7822186,0.0,2.575319,0.0,0.4835929,0.4602335999999999,0.4402114,0.4282536,0.7625,0.6
904,904.mp3,Nothing Without You,The Weeknd,Starboy,43.15,01:53,02:34,1.162162,1.082922,0.3638285,3.950228,2.42,0.0,4.270268,23.25591,603.1386,0.0,0.6788524,0.1165458,1.622284,6.574222,3.03,9.86,0.04955982,5.58254,67.07913,18.73,1.135714,0.235571,1.3493,11.69232,2.36,0.0,1.004078,16.2417,682.288,0.0,0.0,0.7881129,0.0,1.558163,0.0,0.4718343,0.474162,0.452514,0.4352885999999999,0.7,0.5625
905,905.mp3,Ordinary Life,The Weeknd,Starboy,81.22,02:05,03:24,1.615,1.17481,-0.2952884,2.491014,6.9,0.0,1.336743,29.25113,979.189,0.0,1.141549,0.1216232999999999,0.3661372,2.630932,10.98,7.98,0.03911891,4.644741000000001,48.97865,31.86,1.528868,0.1538297,0.804347,9.209145,9.92,0.0,0.2981139,22.12559,1195.721,0.0,0.0,0.3433845999999999,0.0,0.8298395000000001,0.0,0.4805435999999999,0.4604076,0.4783199000000001,0.4342185999999999,0.475,0.575
906,906.mp3,Party Monster,The Weeknd,Starboy,55.17,02:47,03:40,2.621905,0.860651,0.1053308999999999,3.231758,11.94,0.0,3.210055,25.57723,721.8516,0.0,1.059038,0.05377133,0.513123,3.608474,3.52,3.742857,0.03761122,8.499168,127.4972,11.2,18.35333,0.1291871,0.6203578000000001,13.66069,47.76,0.0,0.7317191,17.68753,821.5722,0.0,0.0,0.3930792999999999,0.0,1.403519,0.0,0.4819869,0.4827147,0.4774380999999999,0.4576055,0.325,0.4375
